wavelength,reflectance
1974.209961,0.014287
1979.209961,0.013752
1984.219971,0.013332
1989.22998,0.014584
1994.23999,0.015132
1999.25,0.014244
2004.26001,0.012762
2009.27002,0.016191
2014.280029,0.014772
2019.280029,0.018472
2024.290039,0.018991
2029.300049,0.020141
2034.310059,0.020374
2039.319946,0.021338
2044.329956,0.022582
2049.340088,0.02336
2054.340088,0.023463
2059.350098,0.025433
2064.360107,0.024042
2069.370117,0.025951
2074.379883,0.028334
2079.389893,0.028233
2084.399902,0.030399
2089.409912,0.030938
2094.409912,0.031547
2099.419922,0.032644
2104.429932,0.033933
2109.439941,0.034551
2114.449951,0.035669
2119.459961,0.036201
2124.469971,0.036708
2129.469971,0.03826
2134.47998,0.038822
2139.48999,0.039739
2144.5,0.040434
2149.51001,0.041291
2154.52002,0.041699
2159.530029,0.040905
2164.540039,0.042418
2169.540039,0.043348
2174.550049,0.043475
2179.560059,0.043403
2184.570068,0.043908
2189.580078,0.044668
2194.590088,0.044566
2199.600098,0.044963
2204.600098,0.045926
2209.610107,0.045702
2214.620117,0.046447
2219.629883,0.046052
2224.639893,0.044649
2229.649902,0.045089
2234.659912,0.045444
2239.669922,0.043539
2244.669922,0.042407
2249.679932,0.041752
2254.689941,0.040519
2259.699951,0.040246
2264.709961,0.038269
2269.719971,0.037563
2274.72998,0.036885
2279.72998,0.036163
2284.73999,0.036279
2289.75,0.035788
2294.76001,0.034717
2299.77002,0.032427
2304.780029,0.032381
2309.790039,0.031349
2314.800049,0.02986
2319.800049,0.029974
2324.810059,0.029964
2329.820068,0.028729
2334.830078,0.02761
2339.840088,0.026571
2344.850098,0.027022
2349.860107,0.02563
2354.860107,0.024795
2359.870117,0.024448
2364.879883,0.023359
2369.889893,0.020493
2374.899902,0.021578
2379.909912,0.021061
2384.919922,0.022403
2389.929932,0.020632
2394.929932,0.020057
2399.939941,0.019655
2404.949951,0.019147
2409.959961,0.017582
2414.969971,0.01748
2419.97998,0.017893
2424.98999,0.016426
2429.98999,0.014941
2435.0,0.015949
2440.01001,0.014864
2445.02002,0.015299
2450.030029,0.014432
2455.040039,0.013907
2460.050049,0.012964
2465.060059,0.012648
2470.060059,0.012216
2475.070068,0.013595
2480.080078,0.015416
2485.090088,0.02413
2490.100098,0.021851
2495.110107,0.020477
2500.120117,0.019087
