wavelength,reflectance
1969.199951,0.028305
1974.209961,0.027924
1979.209961,0.027854
1984.219971,0.028152
1989.22998,0.028514
1994.23999,0.028924
1999.25,0.031082
2004.26001,0.039181
2009.27002,0.035376
2014.280029,0.036022
2019.280029,0.036126
2024.290039,0.034258
2029.300049,0.033974
2034.310059,0.035402
2039.319946,0.036822
2044.329956,0.038678
2049.340088,0.04098
2054.340088,0.04258
2059.350098,0.043407
2064.360107,0.042941
2069.370117,0.046201
2074.379883,0.046609
2079.389893,0.049262
2084.399902,0.050958
2089.409912,0.051924
2094.409912,0.053552
2099.419922,0.056118
2104.429932,0.057212
2109.439941,0.059085
2114.449951,0.061084
2119.459961,0.062651
2124.469971,0.063417
2129.469971,0.064842
2134.47998,0.06678
2139.48999,0.067393
2144.5,0.068283
2149.51001,0.069423
2154.52002,0.07018
2159.530029,0.070791
2164.540039,0.071777
2169.540039,0.074293
2174.550049,0.074792
2179.560059,0.074589
2184.570068,0.076741
2189.580078,0.0761
2194.590088,0.076641
2199.600098,0.076797
2204.600098,0.077528
2209.610107,0.077906
2214.620117,0.078927
2219.629883,0.076886
2224.639893,0.07808
2229.649902,0.077953
2234.659912,0.077461
2239.669922,0.076367
2244.669922,0.073727
2249.679932,0.072135
2254.689941,0.071166
2259.699951,0.069276
2264.709961,0.068215
2269.719971,0.06597
2274.72998,0.064501
2279.72998,0.063823
2284.73999,0.059936
2289.75,0.06102
2294.76001,0.060088
2299.77002,0.057811
2304.780029,0.056437
2309.790039,0.05355
2314.800049,0.05338
2319.800049,0.052654
2324.810059,0.048944
2329.820068,0.047776
2334.830078,0.047555
2339.840088,0.045669
2344.850098,0.044269
2349.860107,0.044472
2354.860107,0.041958
2359.870117,0.041159
2364.879883,0.038923
2369.889893,0.038602
2374.899902,0.039054
2379.909912,0.037546
2384.919922,0.037467
2389.929932,0.037631
2394.929932,0.034403
2399.939941,0.032428
2404.949951,0.034815
2409.959961,0.033242
2414.969971,0.033869
2419.97998,0.032445
2424.98999,0.027378
2429.98999,0.027945
2435.0,0.030472
2440.01001,0.02727
2445.02002,0.030705
2450.030029,0.033945
2455.040039,0.024683
2460.050049,0.023386
2465.060059,0.026063
2470.060059,0.029666
2475.070068,0.026565
2480.080078,0.040006
2485.090088,0.059894
2490.100098,0.053468
2495.110107,0.04934
2500.120117,0.036042
