wavelength,reflectance
1969.199951,0.030095
1974.209961,0.029315
1979.209961,0.027992
1984.219971,0.027781
1989.22998,0.02833
1994.23999,0.029063
1999.25,0.033116
2004.26001,0.035839
2009.27002,0.033172
2014.280029,0.035995
2019.280029,0.034809
2024.290039,0.033257
2029.300049,0.032662
2034.310059,0.032297
2039.319946,0.034023
2044.329956,0.03481
2049.340088,0.036092
2054.340088,0.037851
2059.350098,0.0369
2064.360107,0.037463
2069.370117,0.03876
2074.379883,0.038
2079.389893,0.038805
2084.399902,0.039424
2089.409912,0.038241
2094.409912,0.039416
2099.419922,0.040362
2104.429932,0.0411
2109.439941,0.041593
2114.449951,0.040903
2119.459961,0.041853
2124.469971,0.041436
2129.469971,0.042471
2134.47998,0.043285
2139.48999,0.043606
2144.5,0.042972
2149.51001,0.044988
2154.52002,0.044068
2159.530029,0.044945
2164.540039,0.044955
2169.540039,0.044408
2174.550049,0.045039
2179.560059,0.045919
2184.570068,0.046667
2189.580078,0.047125
2194.590088,0.045828
2199.600098,0.045947
2204.600098,0.048196
2209.610107,0.047962
2214.620117,0.04764
2219.629883,0.047965
2224.639893,0.048484
2229.649902,0.048667
2234.659912,0.046812
2239.669922,0.045436
2244.669922,0.045388
2249.679932,0.043545
2254.689941,0.04294
2259.699951,0.041149
2264.709961,0.039686
2269.719971,0.038518
2274.72998,0.037685
2279.72998,0.03738
2284.73999,0.036712
2289.75,0.035099
2294.76001,0.034645
2299.77002,0.034159
2304.780029,0.032547
2309.790039,0.033732
2314.800049,0.033261
2319.800049,0.032642
2324.810059,0.032881
2329.820068,0.032629
2334.830078,0.032047
2339.840088,0.031855
2344.850098,0.029668
2349.860107,0.031339
2354.860107,0.030098
2359.870117,0.029694
2364.879883,0.029255
2369.889893,0.031164
2374.899902,0.031077
2379.909912,0.028563
2384.919922,0.030985
2389.929932,0.029289
2394.929932,0.026255
2399.939941,0.026053
2404.949951,0.027639
2409.959961,0.027686
2414.969971,0.030142
2419.97998,0.026245
2424.98999,0.026727
2429.98999,0.024552
2435.0,0.026479
2440.01001,0.022742
2445.02002,0.028349
2450.030029,0.027072
2455.040039,0.026554
2460.050049,0.022888
2465.060059,0.025577
2470.060059,0.025397
2475.070068,0.025388
2480.080078,0.032076
2485.090088,0.042588
2490.100098,0.05157
2495.110107,0.037225
2500.120117,0.0326
