wavelength,reflectance
1969.199951,0.038421
1974.209961,0.037149
1979.209961,0.037436
1984.219971,0.037925
1989.22998,0.038989
1994.23999,0.03938
1999.25,0.039469
2004.26001,0.044084
2009.27002,0.044
2014.280029,0.045993
2019.280029,0.044197
2024.290039,0.045063
2029.300049,0.045504
2034.310059,0.046282
2039.319946,0.047673
2044.329956,0.050037
2049.340088,0.049015
2054.340088,0.049979
2059.350098,0.052604
2064.360107,0.054243
2069.370117,0.053427
2074.379883,0.055718
2079.389893,0.056846
2084.399902,0.058018
2089.409912,0.058795
2094.409912,0.061665
2099.419922,0.061044
2104.429932,0.063036
2109.439941,0.064341
2114.449951,0.064349
2119.459961,0.066162
2124.469971,0.065603
2129.469971,0.067673
2134.47998,0.068963
2139.48999,0.068823
2144.5,0.069351
2149.51001,0.070467
2154.52002,0.072042
2159.530029,0.071672
2164.540039,0.072672
2169.540039,0.072674
2174.550049,0.074719
2179.560059,0.074625
2184.570068,0.076152
2189.580078,0.075902
2194.590088,0.075822
2199.600098,0.07507
2204.600098,0.076678
2209.610107,0.077546
2214.620117,0.076992
2219.629883,0.075803
2224.639893,0.075152
2229.649902,0.074255
2234.659912,0.074056
2239.669922,0.073332
2244.669922,0.071803
2249.679932,0.069446
2254.689941,0.068723
2259.699951,0.067202
2264.709961,0.066476
2269.719971,0.064558
2274.72998,0.063652
2279.72998,0.061977
2284.73999,0.061482
2289.75,0.059743
2294.76001,0.059129
2299.77002,0.056408
2304.780029,0.055619
2309.790039,0.054327
2314.800049,0.0538
2319.800049,0.052716
2324.810059,0.052733
2329.820068,0.050545
2334.830078,0.049191
2339.840088,0.048159
2344.850098,0.04708
2349.860107,0.045121
2354.860107,0.045106
2359.870117,0.044008
2364.879883,0.04263
2369.889893,0.043243
2374.899902,0.041529
2379.909912,0.042255
2384.919922,0.0418
2389.929932,0.039612
2394.929932,0.038239
2399.939941,0.035017
2404.949951,0.03567
2409.959961,0.037634
2414.969971,0.037474
2419.97998,0.037241
2424.98999,0.031589
2429.98999,0.030447
2435.0,0.032201
2440.01001,0.030812
2445.02002,0.030723
2450.030029,0.033188
2455.040039,0.027355
2460.050049,0.025689
2465.060059,0.02763
2470.060059,0.025795
2475.070068,0.035429
2480.080078,0.045741
2485.090088,0.120157
2490.100098,0.190561
2495.110107,0.125928
2500.120117,0.060198
