wavelength,reflectance
1969.199951,0.078973
1974.209961,0.077547
1979.209961,0.077687
1984.219971,0.077328
1989.22998,0.077417
1994.23999,0.078638
1999.25,0.088465
2004.26001,0.118365
2009.27002,0.093631
2014.280029,0.100923
2019.280029,0.09558
2024.290039,0.088438
2029.300049,0.088246
2034.310059,0.088904
2039.319946,0.091213
2044.329956,0.091334
2049.340088,0.096048
2054.340088,0.100962
2059.350098,0.100471
2064.360107,0.102344
2069.370117,0.103165
2074.379883,0.102131
2079.389893,0.10287
2084.399902,0.101259
2089.409912,0.103781
2094.409912,0.105189
2099.419922,0.107371
2104.429932,0.106805
2109.439941,0.108099
2114.449951,0.110031
2119.459961,0.111383
2124.469971,0.111172
2129.469971,0.111909
2134.47998,0.111533
2139.48999,0.111057
2144.5,0.113248
2149.51001,0.114802
2154.52002,0.114244
2159.530029,0.11506
2164.540039,0.116709
2169.540039,0.117008
2174.550049,0.117093
2179.560059,0.116158
2184.570068,0.117537
2189.580078,0.117117
2194.590088,0.116457
2199.600098,0.116482
2204.600098,0.115675
2209.610107,0.116854
2214.620117,0.116219
2219.629883,0.115234
2224.639893,0.115575
2229.649902,0.115466
2234.659912,0.113459
2239.669922,0.112434
2244.669922,0.110833
2249.679932,0.110682
2254.689941,0.1081
2259.699951,0.105655
2264.709961,0.105071
2269.719971,0.103768
2274.72998,0.103257
2279.72998,0.10033
2284.73999,0.099356
2289.75,0.098878
2294.76001,0.096849
2299.77002,0.095404
2304.780029,0.091267
2309.790039,0.091614
2314.800049,0.0908
2319.800049,0.090464
2324.810059,0.087908
2329.820068,0.087783
2334.830078,0.086862
2339.840088,0.08584
2344.850098,0.083709
2349.860107,0.084591
2354.860107,0.080747
2359.870117,0.080563
2364.879883,0.077992
2369.889893,0.079302
2374.899902,0.075311
2379.909912,0.073326
2384.919922,0.072733
2389.929932,0.072514
2394.929932,0.071978
2399.939941,0.067638
2404.949951,0.068411
2409.959961,0.067221
2414.969971,0.071611
2419.97998,0.065159
2424.98999,0.061436
2429.98999,0.057512
2435.0,0.062706
2440.01001,0.051692
2445.02002,0.058169
2450.030029,0.064684
2455.040039,0.052464
2460.050049,0.050772
2465.060059,0.047242
2470.060059,0.050998
2475.070068,0.055753
2480.080078,0.049692
2485.090088,0.114198
2490.100098,0.155864
2495.110107,0.103404
2500.120117,0.065014
