wavelength,reflectance
1969.199951,0.010587
1974.209961,0.011566
1979.209961,0.011023
1984.219971,0.011193
1989.22998,0.011755
1994.23999,0.011187
1999.25,0.014473
2004.26001,0.018216
2009.27002,0.014295
2014.280029,0.014728
2019.280029,0.017141
2024.290039,0.015043
2029.300049,0.015167
2034.310059,0.015157
2039.319946,0.016457
2044.329956,0.016948
2049.340088,0.017132
2054.340088,0.01871
2059.350098,0.019096
2064.360107,0.021384
2069.370117,0.021153
2074.379883,0.020837
2079.389893,0.021954
2084.399902,0.022599
2089.409912,0.022414
2094.409912,0.023008
2099.419922,0.025513
2104.429932,0.024724
2109.439941,0.025648
2114.449951,0.026334
2119.459961,0.026931
2124.469971,0.028127
2129.469971,0.02795
2134.47998,0.028839
2139.48999,0.029244
2144.5,0.029564
2149.51001,0.029844
2154.52002,0.030248
2159.530029,0.030342
2164.540039,0.031183
2169.540039,0.031365
2174.550049,0.032205
2179.560059,0.032292
2184.570068,0.03281
2189.580078,0.032631
2194.590088,0.033607
2199.600098,0.033024
2204.600098,0.032988
2209.610107,0.034006
2214.620117,0.033944
2219.629883,0.033786
2224.639893,0.033624
2229.649902,0.033288
2234.659912,0.03194
2239.669922,0.031868
2244.669922,0.03074
2249.679932,0.030393
2254.689941,0.028997
2259.699951,0.02799
2264.709961,0.026928
2269.719971,0.026562
2274.72998,0.02507
2279.72998,0.024848
2284.73999,0.025157
2289.75,0.023877
2294.76001,0.024151
2299.77002,0.022903
2304.780029,0.022172
2309.790039,0.021402
2314.800049,0.0203
2319.800049,0.020295
2324.810059,0.02054
2329.820068,0.019784
2334.830078,0.01892
2339.840088,0.018214
2344.850098,0.016639
2349.860107,0.017746
2354.860107,0.01643
2359.870117,0.016036
2364.879883,0.016157
2369.889893,0.015172
2374.899902,0.015538
2379.909912,0.014854
2384.919922,0.01471
2389.929932,0.012463
2394.929932,0.012229
2399.939941,0.012621
2404.949951,0.010882
2409.959961,0.010311
2414.969971,0.013893
2419.97998,0.012617
2424.98999,0.012694
2429.98999,0.009633
2435.0,0.012015
2440.01001,0.00773
2445.02002,0.012257
2450.030029,0.0164
2455.040039,0.009777
2460.050049,0.006656
2465.060059,0.006201
2470.060059,0.014008
2475.070068,0.00703
2480.080078,0.02266
2485.090088,0.07743
2490.100098,0.126685
2495.110107,0.093322
2500.120117,0.03654
